Name,Link,Price_range
650. Empada gourmet,https://restaurantguru.com.br/Empada-gourmet-Belo-Horizonte,
651. Marmitex Moura,https://restaurantguru.com.br/Restaurante-Moura-Belo-Horizonte,
652. COYOTE. BAR,https://restaurantguru.com.br/COYOTE-BAR-Belo-Horizonte,
653. Pizzaria Xou,https://restaurantguru.com.br/Pizzaria-Xou-Belo-Horizonte,
654. Sabor & Apetite,https://restaurantguru.com.br/Sabor-and-Apetite-Belo-Horizonte-3,
655. Zaika Tandoor,https://restaurantguru.com.br/Zaika-Tandoor-Belo-Horizonte,
656. Dicomer Assados,https://restaurantguru.com.br/Dicomer-Assados-Belo-Horizonte,
657. Frango Assado DUDUDU,https://restaurantguru.com.br/Frango-Assado-DUDUDU-Belo-Horizonte,
658. Cachorro Quente Do Leo,https://restaurantguru.com.br/Cachorro-Quente-Do-Leo-Belo-Horizonte-2,Barato (preço médio até BRL 54)
659. Koctus Pizza Napoletana,https://restaurantguru.com.br/Koctus-Pizza-Belo-Horizonte,
660. Restaurante Dona Chicó,https://restaurantguru.com.br/Dona-Chico-Belo-Horizonte,Barato (preço médio até BRL 54)
661. Oneburger,https://restaurantguru.com.br/One-Burger-Belo-Horizonte-3,
662. Ajê Bistrô Bar,https://restaurantguru.com.br/Aje-Bistro-Belo-Horizonte,Moderado (preço médio BRL 110-BRL 330)
663. Quintal São Bento,https://restaurantguru.com.br/Quintal-Sao-Bento-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
664. Damasceno's Lanches,https://restaurantguru.com.br/Damascenos-Lanches-Belo-Horizonte,Barato (preço médio até BRL 54)
665. Restaurante Sal,https://restaurantguru.com.br/Restaurante-Sal-Belo-Horizonte,
666. Restaurante Dona Terezinha,https://restaurantguru.com.br/Restaurante-Dona-Terezinha-Belo-Horizonte-2,
667. KS Lanches e Hamburgueria,https://restaurantguru.com.br/Ks-lanches-Belo-Horizonte,
668. Chef Burguer,https://restaurantguru.com.br/Chef-Belo-Horizonte,Barato (preço médio até BRL 54)
669. Caixote Bar E Restaurante,https://restaurantguru.com.br/Caixote-Bar-e-Restaurante-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
670. Restaurante Paladar de Minas,https://restaurantguru.com.br/Restaurante-Paladar-de-Minas-Belo-Horizonte,Barato (preço médio até BRL 54)
671. Bella Pizza,https://restaurantguru.com.br/Bella-Pizza-Belo-Horizonte-3,Barato (preço médio até BRL 54)
672. Restaurante Paladar Grill Santa Efigênia,https://restaurantguru.com.br/Paladar-Grill-Belo-Horizonte-3,
673. Pastelaria & CIA,https://restaurantguru.com.br/Pastelaria-and-CIA-Belo-Horizonte,
674. Padaria Naná,https://restaurantguru.com.br/Padaria-Nana-Belo-Horizonte,
675. In Casa Pizzaria - Fernão Dias,https://restaurantguru.com.br/In-Casa-Pizzaria-Fernao-Dias-Belo-Horizonte,
676. Soul Fit- Cozinha Saudável,https://restaurantguru.com.br/Soul-Fit-Cozinha-Saudavel-Belo-Horizonte,
677. Restaurante Vo Anita,https://restaurantguru.com.br/Restaurante-Vo-Anita-Belo-Horizonte,
678. Garagem da Si,https://restaurantguru.com.br/Garagem-da-Si-Belo-Horizonte,
679. RESTAURANTE RECANTO DO GLÓRIA,https://restaurantguru.com.br/RESTAURANTE-RECANTO-DO-GLORIA-Belo-Horizonte,
680. Espetinho São José,https://restaurantguru.com.br/Espetinho-Sao-Jose-Belo-Horizonte,
681. COMIDA CASEIRA SARANDI,https://restaurantguru.com.br/COMIDA-CASEIRA-SARANDI-Belo-Horizonte,
682. Regina Bolos,https://restaurantguru.com.br/Regina-Bolos-Belo-Horizonte,
683. Sayô,https://restaurantguru.com.br/Sayo-Belo-Horizonte,Barato (preço médio até BRL 54)
684. Restaurante Ora-pro-nóbis,https://restaurantguru.com.br/RESTAURANTE-ORA-PRO-NOBIS-Belo-Horizonte,
685. RESTAURANTE FRIGIDEIRA MINEIRA,https://restaurantguru.com.br/Frigideira-Mineira-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
686. Restaurante Banquete de Minas,https://restaurantguru.com.br/Restaurante-Banquete-de-Minas-Belo-Horizonte,
687. Restaurante Superação,https://restaurantguru.com.br/Restaurante-Superacao-Belo-Horizonte,
688. Ristorante Stazione Zambaldi,https://restaurantguru.com.br/Ristorante-Stazione-Zambaldi-Belo-Horizonte,
689. Tele Marmitex Da Sãozinha,https://restaurantguru.com.br/Tele-Marmitex-Da-Saozinha-Belo-Horizonte,
690. COMIDA DE CHEF,https://restaurantguru.com.br/COMIDA-DE-CHEF-Belo-Horizonte,
691. Restaurante Carlinhos e Ju Salgados,https://restaurantguru.com.br/Restaurante-Carlinhos-e-Ju-Salgados-Belo-Horizonte,
692. Artesanato da Pizza,https://restaurantguru.com.br/Artesanato-da-Pizza-Belo-Horizonte-2,
693. Imperio Burger House,https://restaurantguru.com.br/Imperio-Burger-House-Belo-Horizonte,
694. Bar e Restaurante Belô,https://restaurantguru.com.br/Bar-e-Restaurante-Belo-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
695. Restaurante Sabor do Caraça,https://restaurantguru.com.br/Restaurante-Sabor-do-Caraca-Belo-Horizonte,
696. Bar e Restaurante Dona Vera,https://restaurantguru.com.br/Restaurante-Dona-Vera-Belo-Horizonte,
697. Cantina Da Jô,https://restaurantguru.com.br/Canntina-da-jo-Belo-Horizonte,
698. Charada Burguer,https://restaurantguru.com.br/Charada-Burguer-Belo-Horizonte-2,Barato (preço médio até BRL 54)
699. Sabores da Li,https://restaurantguru.com.br/Sabores-da-Li-Belo-Horizonte,Barato (preço médio até BRL 54)
700. Frango Assado Flavio,https://restaurantguru.com.br/Frango-Assado-Flavio-Belo-Horizonte,Barato (preço médio até BRL 54)
701. Sô Madruga - Bar E Restaurante,https://restaurantguru.com.br/So-Madruga-Restaurante-e-Bar-Belo-Horizonte,Moderado (preço médio BRL 160-BRL 820)
702. Restaurante Vó Ondina,https://restaurantguru.com.br/Restaurante-Vo-Ondina-Belo-Horizonte,
703. A Casa é Sua - Restaurante,https://restaurantguru.com.br/A-Casa-e-Sua-Restaurante-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
704. Villa Gastrô - Bar e Restaurante,https://restaurantguru.com.br/Villa-Gastro-Belo-Horizonte,
705. Pizza silva,https://restaurantguru.com.br/Pizza-silva-Belo-Horizonte,
706. Potere pizza (somente delivery),https://restaurantguru.com.br/Potere-pizza-Cidade-Nova-Belo-Horizonte,
707. Restaurante TemperArte,https://restaurantguru.com.br/Restaurante-Temperarte-Belo-Horizonte,
708. Bar e restaurante do Pato,https://restaurantguru.com.br/Bar-e-restaurante-do-Pato-Belo-Horizonte,
709. Beto Pizza's,https://restaurantguru.com.br/BETO-Pizzas-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
710. J's Fine Burger,https://restaurantguru.com.br/Js-Fine-Burger-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
711. A Grande Familia,https://restaurantguru.com.br/A-Grande-Familia-Belo-Horizonte-2,
712. Ohh! Yes pizzas e massas,https://restaurantguru.com.br/Ohh-Yes-pizzas-e-massas-Belo-Horizonte,
713. Frango Uai BH,https://restaurantguru.com.br/Frango-Uai-BH-Belo-Horizonte,
714. Churrasquinho do GG,https://restaurantguru.com.br/Churrasquinho-do-GG-Belo-Horizonte,
715. Cantina Da Marta,https://restaurantguru.com.br/Cantina-Da-Marta-Belo-Horizonte,
716. Ponto do Tropeiro (Restaurante Kitute's Fino de Garagem),https://restaurantguru.com.br/Ponto-do-Tropeiro-Restaurante-Kitutes-Fino-de-Garagem-Belo-Horizonte,
717. JeChavesbolos,https://restaurantguru.com.br/JeChavesbolos-Belo-Horizonte,
718. Restaurante e Lanchonete da Goiaba,https://restaurantguru.com.br/Lanchonete-da-Goiaba-Belo-Horizonte,
719. objetoria bar e restaurante,https://restaurantguru.com.br/objetoria-bar-e-restaurante-Belo-Horizonte,
720. Espetinho_do_ye,https://restaurantguru.com.br/Espetinho-do-ye-Belo-Horizonte,
721. Ceará Lanches e refeição,https://restaurantguru.com.br/Ceara-Lanches-e-refeicao-Belo-Horizonte,
722. Leonita Buffet,https://restaurantguru.com.br/Leonita-Buffet-Belo-Horizonte,
723. Restaurante e lanchonete comida retrô,https://restaurantguru.com.br/Restaurante-e-lanchonete-comida-retro-Belo-Horizonte,
724. Cantina da JoJo,https://restaurantguru.com.br/Cantina-da-JoJo-Belo-Horizonte,
725. Quero Açaí,https://restaurantguru.com.br/Quero-Acai-Belo-Horizonte,
726. Espetinho da mãezinha Olga,https://restaurantguru.com.br/Espetinho-da-maezinha-Belo-Horizonte,
727. Degustar Assados,https://restaurantguru.com.br/Degustar-Assados-Belo-Horizonte,
728. RESTAURANTE LUCAS,https://restaurantguru.com.br/RESTAURANTE-LUCAS-Belo-Horizonte,
729. Restaurante Sabor Mineiro,https://restaurantguru.com.br/Restaurante-Sabor-Mineiro-Belo-Horizonte-9,
"730. Dolce Paladar Paleteria, Gelateria",https://restaurantguru.com.br/Dolce-Paladar-Belo-Horizonte,
731. Bar E Restaurante Arroz Sem Casca,https://restaurantguru.com.br/EspetariaRestaurante-Arroz-Sem-Casca-Belo-Horizonte,
732. Patrón,https://restaurantguru.com.br/Restaurante-Patron-Belo-Horizonte,Barato (preço médio até BRL 54)
733. Empório Lais,https://restaurantguru.com.br/Emporio-Lais-Belo-Horizonte,
734. Paracone,https://restaurantguru.com.br/Paracone-Belo-Horizonte-3,Moderado (preço médio BRL 69-BRL 97)
735. Santorini Esfirras,https://restaurantguru.com.br/Santorini-Esfirras-Belo-Horizonte,
736. Restaurante Cantina Da Serra,https://restaurantguru.com.br/Restaurante-Cantina-Da-Serra-Belo-Horizonte,
737. Pizzaria Guarani (Unidade 3),https://restaurantguru.com.br/Pizzaria-Guarani-Belo-Horizonte-6,Moderado (preço médio BRL 54-BRL 140)
738. Bar e Restaurante do Ivan,https://restaurantguru.com.br/Bar-do-Ivan-Belo-Horizonte-3,Barato (preço médio até BRL 54)
739. Play Bar - Bar e Restaurante,https://restaurantguru.com.br/Play-Bar-Bar-e-Restaurante-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
740. PUBLIC HOUSE VEGAN,https://restaurantguru.com.br/Public-House-Belo-Horizonte-3,Moderado (preço médio BRL 54-BRL 140)
741. El Rey Burger & Fries,https://restaurantguru.com.br/El-Rey-Burger-and-Fries-Contagem,
742. Vitelos,https://restaurantguru.com.br/Vitelos-Belo-Horizonte-5,Caro (preço médio BRL 140-BRL 270)
743. Nostro Bar,https://restaurantguru.com.br/Nostro-Bar-Santa-Luzia,Moderado (preço médio BRL 54-BRL 140)
744. Tô à Toa,https://restaurantguru.com.br/To-a-Toa-Belo-Horizonte-5,Moderado (preço médio BRL 54-BRL 140)
745. Chico do Peixe Floramar,https://restaurantguru.com.br/Chico-do-Peixe-Floramar-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
746. Baram,https://restaurantguru.com.br/Baram-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
747. Sabor na Brasa Hamburgueria,https://restaurantguru.com.br/Sabor-na-Brasa-Hamburgueria-Belo-Horizonte,
748. Restaurante Ivo Grill,https://restaurantguru.com.br/Churrasquinho-do-Ivo-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
749. Mrs Horto,https://restaurantguru.com.br/Mrs-Horto-Belo-Horizonte,
750. Lanchonete Dona Neném,https://restaurantguru.com.br/Lanchonete-Dona-Nenem-Belo-Horizonte,Barato (preço médio até BRL 54)
751. Shitake Restaurante Japonês Belo Horizonte,https://restaurantguru.com.br/Shitake-Belo-Horizonte,Caro (preço médio BRL 140-BRL 270)
752. NoSpetto Bar Restaurante e Espeteria,https://restaurantguru.com.br/NoSpetto-Bar-Restaurante-e-Espeteria-Belo-Horizonte,
753. Sesc Venda Nova (Portaria 2),https://restaurantguru.com.br/Sesc-Venda-Nova-Portaria-2-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
754. Poche BH - Pampulha,https://restaurantguru.com.br/Poche-BH-Pampulha-Belo-Horizonte,
755. Good Burger,https://restaurantguru.com.br/Good-Burger-Belo-Horizonte,
756. Restaurante Ponto Chick,https://restaurantguru.com.br/Restaurante-Ponto-Chick-Belo-Horizonte,
757. Restaurante Popular Maria Regina Nabuco,https://restaurantguru.com.br/Restaurante-Popular-Maria-Regina-Nabuco-Belo-Horizonte,Barato (preço médio até BRL 54)
758. Pasteleiro Maluco,https://restaurantguru.com.br/Pasteleiro-Maluco-Belo-Horizonte-2,Barato (preço médio até BRL 54)
759. Azougue Parrilla,https://restaurantguru.com.br/Azougue-Gastrobar-E-Carnes-Nobres-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
760. Néctar da Serra,https://restaurantguru.com.br/Nectar-da-Serra-Belo-Horizonte-2,Caro (preço médio BRL 140-BRL 270)
761. Gerald's Burguer,https://restaurantguru.com.br/Geralds-Burguer-Belo-Horizonte,Barato (preço médio até BRL 54)
762. Nas Gerais Gourmet,https://restaurantguru.com.br/Nas-Gerais-Gourmet-Belo-Horizonte,
763. Santo Japa,https://restaurantguru.com.br/Santo-Japa-Belo-Horizonte,
764. Du’cheff Bar e Espetaria,https://restaurantguru.com.br/Ducheff-Bar-e-Espetaria-Belo-Horizonte,
765. Edi's Burger 1,https://restaurantguru.com.br/Edis-Burguer-Belo-Horizonte,
766. Fronteira - Bar e Restaurante,https://restaurantguru.com.br/Fronteira-Bar-e-Restaurante-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
767. Frat Melt House,https://restaurantguru.com.br/Deck-Bar-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
768. Bar E Restaurante Do Adair Tele Entrega,https://restaurantguru.com.br/Bar-E-Restaurante-Do-Adair-Belo-Horizonte,Barato (preço médio até BRL 54)
769. Restaurante Amarelinho,https://restaurantguru.com.br/Restaurante-Bom-Sabor-Amarelinho-Belo-Horizonte,Barato (preço médio até BRL 54)
770. Garagem do Açaí Floramar,https://restaurantguru.com.br/Garagem-do-Acai-Floramar-Belo-Horizonte,
771. Baiano Hot Dog,https://restaurantguru.com.br/Baiano-Hot-Dog-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
772. Tanaka Hotdog,https://restaurantguru.com.br/TANAKA-HOT-DOG-Belo-Horizonte,
773. Restaurante Escolar - CEFET-MG Campus I,https://restaurantguru.com.br/Restaurante-Escolar-CEFET-MG-Campus-I-Belo-Horizonte,Barato (preço médio até BRL 54)
774. Pimenta Sabores,https://restaurantguru.com.br/Pimenta-Sabores-Belo-Horizonte,
775. Restaurante Trem Mineiro,https://restaurantguru.com.br/Restaurante-Trem-Mineiro-Belo-Horizonte,Barato (preço médio até BRL 54)
776. Planeta Roxo Açai - Serrano,https://restaurantguru.com.br/Planeta-Roxo-Acai-Belo-Horizonte,Barato (preço médio até BRL 54)
777. Restaurante,https://restaurantguru.com.br/Restaurante-Belo-Horizonte-28,Barato (preço médio até BRL 54)
778. Hélio´s Burger e Pizza,https://restaurantguru.com.br/LEI-Burguer-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
779. Salú Cozinha Saudável,https://restaurantguru.com.br/Salu-Gastronomia-Funcional-Belo-Horizonte,
780. Coreu Burguer - Cidade Nova,https://restaurantguru.com.br/Coreu-Burguer-Cidade-Nova-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
781. Burguer Cheff,https://restaurantguru.com.br/Burguer-Cheff-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
782. Restaurante Regina,https://restaurantguru.com.br/Restaurante-Regina-Belo-Horizonte,Barato (preço médio até BRL 54)
783. Bistrô Mineiro Gastronomia,https://restaurantguru.com.br/Bistro-Mineiro-Gastronomia-Belo-Horizonte,
784. Pampulha Burguer,https://restaurantguru.com.br/Pampulha-Burguer-Belo-Horizonte-3,
785. Meu Quintal,https://restaurantguru.com.br/Meu-Quintal-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
786. Tempero da Zi,https://restaurantguru.com.br/Tempero-da-Zi-Belo-Horizonte,
787. Donizete restaurante e lanchonete,https://restaurantguru.com.br/Donizete-restaurante-e-lanchonete-Belo-Horizonte,
788. Bar do Lu Barreiro,https://restaurantguru.com.br/Bar-do-Lu-Barreiro-Belo-Horizonte,
789. Pizza Bocado,https://restaurantguru.com.br/Pizzaria-e-Acai-Bocado-Belo-Horizonte,
790. Cantinho de Minas,https://restaurantguru.com.br/Cantinho-de-Minas-Belo-Horizonte-2,
791. Barchi’s Burguer,https://restaurantguru.com.br/Barchis-Burguer-Belo-Horizonte,
792. Sabor Expresso,https://restaurantguru.com.br/Sabor-Expresso-Belo-Horizonte-2,
793. Lanchonete Bom Gosto,https://restaurantguru.com.br/Lanchonete-Bom-Gosto-Belo-Horizonte-4,
794. Restaurante Tempero da Maria,https://restaurantguru.com.br/Restaurante-Tempero-da-Maria-Belo-Horizonte,
795. Verdim de minas,https://restaurantguru.com.br/Verdim-de-minas-Belo-Horizonte,
796. PAP Lanches,https://restaurantguru.com.br/Pap-Lanches-Belo-Horizonte,
797. Origem Assados do Mundo,https://restaurantguru.com.br/Origem-Assados-do-Mundo-Belo-Horizonte,
798. Restaurante e Lanchonete Coisas da Roça,https://restaurantguru.com.br/Restaurante-e-Lanchonete-Coisas-da-Roca-Belo-Horizonte,Barato (preço médio até BRL 54)
799. Restaurante E Churrascaria ESQUINA GRILL,https://restaurantguru.com.br/Restaurante-Belo-Horizonte-39,
800. Bar do Baixinho,https://restaurantguru.com.br/Bar-do-Baixinho-Belo-Horizonte-12,
801. Bar e Restaurante do Coura,https://restaurantguru.com.br/Bar-do-Fagner-Belo-Horizonte,
802. Bar e Restaurante da Fátima,https://restaurantguru.com.br/Bar-e-Restaurante-da-Fatima-Belo-Horizonte,Barato (preço médio até BRL 54)
803. Açaí da Deia,https://restaurantguru.com.br/Acai-da-Deia-Belo-Horizonte,
804. Restaurante da Dona Elza,https://restaurantguru.com.br/Cantinho-da-Dona-Elza-Belo-Horizonte,
805. Primus restaurante e bar,https://restaurantguru.com.br/Primus-restaurante-e-bar-Belo-Horizonte,
806. Restaurante Mania de comer,https://restaurantguru.com.br/Restaurante-Mania-de-comer-Belo-Horizonte,
807. Corinto's Bar e Restaurante - Comida Mineira Self Service,https://restaurantguru.com.br/Corintos-Bar-e-Restaurante-Belo-Horizonte,
808. Restaurante Quintal De Minas,https://restaurantguru.com.br/Quintal-de-Minas-Belo-Horizonte,Barato (preço médio até BRL 54)
809. Restaurante Dona Preta,https://restaurantguru.com.br/Cantina-Dona-Preta-Belo-Horizonte,
810. Biscoitim - Biscoiteria & Lanchonete - Av. Afonso Pena,https://restaurantguru.com.br/Biscoitim-Biscoiteria-and-Lanchonete-Av-Afonso-Pena-Belo-Horizonte,
811. Restaurante Comer Bem,https://restaurantguru.com.br/Restaurante-Comer-Bem-Belo-Horizonte,
812. Bar do Mozart,https://restaurantguru.com.br/Bar-e-Restaurante-do-Mozart-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
813. Burgueria 200 Graus Mantiqueira,https://restaurantguru.com.br/Burgueria-200C-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
814. Clara restaurante e pizzaria,https://restaurantguru.com.br/Clara-restaurante-e-pizzaria-Belo-Horizonte,
815. Miro Lanches,https://restaurantguru.com.br/Miro-Lanches-Belo-Horizonte,
816. Lanchonete Alex Piter,https://restaurantguru.com.br/Lanchonete-Alex-Peter-Belo-Horizonte,
817. Restaurante Da Vera,https://restaurantguru.com.br/Restaurante-Da-Vera-Belo-Horizonte,
818. Casa da Baianinha Acarajé,https://restaurantguru.com.br/Baianinha-do-Acaraje-BH-Belo-Horizonte,
819. Vila Árabe,https://restaurantguru.com.br/Vila-Arabe-Belo-Horizonte-7,Moderado (preço médio BRL 54-BRL 140)
820. Pastelarica,https://restaurantguru.com.br/Pastelarica-Belo-Horizonte,Barato (preço médio até BRL 54)
821. VILA EUSTAQUIO - BAR-BUTECO-BUTIQUIM,https://restaurantguru.com.br/Padre-Gourmet-Butiquim-Belo-Horizonte,
822. Restaurante e Lanchonete Trem Bão,https://restaurantguru.com.br/Trem-bao-Belo-Horizonte-3,Barato (preço médio até BRL 54)
823. Restaurante Casa Da Flor,https://restaurantguru.com.br/Restaurante-Casa-da-Flor-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
824. Tangerina Restaurante,https://restaurantguru.com.br/Tangerina-Restaurante-Belo-Horizonte,
825. Sabores da Baiana,https://restaurantguru.com.br/Sabores-da-Baiana-Belo-Horizonte,
826. Ponto Prudente,https://restaurantguru.com.br/Ponto-Prudente-Belo-Horizonte,
827. ESPETINHO DO MAMÃE,https://restaurantguru.com.br/ESPETINHO-DO-MAMAE-Belo-Horizonte,
828. Espeto na Brasa,https://restaurantguru.com.br/Espeto-na-Brasa-Belo-Horizonte-7,
829. Assados Xangrilá,https://restaurantguru.com.br/Frango-Assado-da-Baixinha-Belo-Horizonte,Barato (preço médio até BRL 54)
830. Bar e Restaurante do JOACA,https://restaurantguru.com.br/Bar-Joaguim-Belo-Horizonte,
831. Pizzaria Bonanza,https://restaurantguru.com.br/Pizzaria-Bonanza-Real-Belo-Horizonte,
832. The Dunk - Burgers & Basketball,https://restaurantguru.com.br/The-Dunk-Burgers-and-Basketball-Belo-Horizonte,
833. Manga Rosa Bar E Restaurante,https://restaurantguru.com.br/Bar-e-restaurante-Manga-Rosa-Belo-Horizonte-2,Barato (preço médio até BRL 54)
834. Bar do Branco COMIDA DE BOTECO,https://restaurantguru.com.br/Bar-do-Branco-COMIDA-DE-BOTECO-Belo-Horizonte,
835. Bar Lindóia,https://restaurantguru.com.br/Bar-E-Restaurante-Do-Lindoia-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
836. TECO BURGUER,https://restaurantguru.com.br/TECO-BURGUER-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
837. Sorveteria e Açai Doce Raro,https://restaurantguru.com.br/Sorveteria-e-Acai-Doce-Raro-Belo-Horizonte,Barato (preço médio até BRL 54)
838. Self-Service Restaurante Tropeiro,https://restaurantguru.com.br/Self-Service-Restaurante-Tropeiro-Belo-Horizonte,
839. Tutto Gusto,https://restaurantguru.com.br/Tutto-Gusto-Belo-Horizonte,
840. Bolão - O Rei do Espaguete,https://restaurantguru.com.br/Bar-do-Chorinho-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
841. Manah Restaurante,https://restaurantguru.com.br/Disk-Tropeirao-Belo-Horizonte-2,Barato (preço médio até BRL 54)
842. lanches rápido,https://restaurantguru.com.br/Lanchesrapido-Belo-Horizonte,
843. Restaurante Aguiar,https://restaurantguru.com.br/Restaurante-Aguiar-Belo-Horizonte-2,Moderado (preço médio BRL 54-BRL 140)
844. Philippe's Pizza,https://restaurantguru.com.br/Philippes-Pizza-Belo-Horizonte-3,
845. Coreu Bar e Restaurante,https://restaurantguru.com.br/Coreu-Hamburgueria-Pizzaria-e-Restaurante-Delivery-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
846. Dburger,https://restaurantguru.com.br/DBurger-Belo-Horizonte-2,
847. Marmitex Barreiro - Cantina da Fafá,https://restaurantguru.com.br/Marmitex-Barreiro-Cantina-da-Fafa-Belo-Horizonte,
848. Restaurante K Marus,https://restaurantguru.com.br/Restaurante-K-Marus-Belo-Horizonte,
849. Mendes Açaí,https://restaurantguru.com.br/Mendes-Acai-Belo-Horizonte,
850. Açaí Do Careca,https://restaurantguru.com.br/Acai-Do-Careca-Belo-Horizonte,
851. Restauranter Feijão com Arroz,https://restaurantguru.com.br/Feijao-com-Arroz-Belo-Horizonte,
852. JAH DO AÇAÍ ORLA DA LAGOA DA PAMPULHA,https://restaurantguru.com.br/JAH-DO-ACAI-ORLA-DA-LAGOA-DA-PAMPULHA-Belo-Horizonte,
853. The Rock bar e restaurante,https://restaurantguru.com.br/The-Rock-bar-e-restaurante-Belo-Horizonte,
854. Pizza Harley Burguer Pampulha,https://restaurantguru.com.br/Pizza-Harley-Burguer-Belo-Horizonte,
855. Ex Burguer Belo Horizonte,https://restaurantguru.com.br/Ex-Burguer-Belo-Horizonte-Belo-Horizonte,
856. Manos Bar e Restaurante,https://restaurantguru.com.br/Manos-Bar-Belo-Horizonte,Barato (preço médio até BRL 54)
857. Fump - Restaurante Universitário da Faculdade de Direito,https://restaurantguru.com.br/Fump-Restaurante-Universitario-da-Faculdade-de-Direito-Belo-Horizonte,Barato (preço médio até BRL 54)
858. Restaurante Do Geraldo,https://restaurantguru.com.br/Restaurante-Do-Geraldo-Belo-Horizonte,Barato (preço médio até BRL 54)
859. Parrilla Itália,https://restaurantguru.com.br/Parrilla-Italia-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
860. Restaurante Família do Prado,https://restaurantguru.com.br/Familia-do-Prado-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
861. Harmonia Bar e Restaurante,https://restaurantguru.com.br/Harmonia-Bar-e-Restaurante-DESENTUPIDORAS-SILVEIRA-Belo-Horizonte,
862. Rede Social - Bar e Restaurante,https://restaurantguru.com.br/Rede-Social-Bar-e-Restaurante-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
863. Restaurante e Pizzaria Chalé Lima,https://restaurantguru.com.br/Chale-Lima-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
864. Nirá Comfort Food,https://restaurantguru.com.br/Nira-Comfort-Food-Belo-Horizonte,
865. Extremo hambúrgueria,https://restaurantguru.com.br/Extremo-hamburgueria-Belo-Horizonte,
866. Dogshow,https://restaurantguru.com.br/Ludog-Gourmet-Belo-Horizonte,Barato (preço médio até BRL 54)
867. Aleixo Pizzaria,https://restaurantguru.com.br/Aleixo-Pizzaria-Belo-Horizonte,
868. Pezin de Jacarandá,https://restaurantguru.com.br/Pezin-de-Jacaranda-Belo-Horizonte,
869. Restaurante Sabor em Família,https://restaurantguru.com.br/Restaurante-Sabor-em-Familia-Belo-Horizonte,
870. Restaurante Pratos & Panelas,https://restaurantguru.com.br/Restaurante-Pratos-and-Panelas-Belo-Horizonte,
871. Texa's Bar e Restaurante,https://restaurantguru.com.br/Texas-Bar-e-Restaurante-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
872. Marmitaria da Vania,https://restaurantguru.com.br/Marmitaria-da-Vania-Belo-Horizonte,
873. Pizzaria Mangabeiras Cidade Jardim,https://restaurantguru.com.br/Pizzaria-Mangabeiras-Cidade-Jardim-Belo-Horizonte,
874. Tacos e Nachos Mexicanos,https://restaurantguru.com.br/Tacos-e-Nachos-Express-Belo-Horizonte,
875. Empada Comilão,https://restaurantguru.com.br/Comilao-Espaco-Gourmet-Belo-Horizonte,Barato (preço médio até BRL 54)
876. Peixinho São Gabriel,https://restaurantguru.com.br/Peixinho-Sao-Gabriel-Belo-Horizonte,
877. Reforma Restaurante & Espeteria,https://restaurantguru.com.br/Reforma-Restaurante-and-Espeteria-Belo-Horizonte,Barato (preço médio até BRL 54)
878. Debinha Cachoerinha,https://restaurantguru.com.br/Debinha-Cachoerinha-Belo-Horizonte,
879. Likas Burguer,https://restaurantguru.com.br/Josefina-Burguer-Belo-Horizonte,
880. Sal Grosso Hamburgueria,https://restaurantguru.com.br/Sal-Grosso-Burger-and-Bar-Belo-Horizonte,
"881. Parada do Sabor - Restaurante, Pizzaria e Lanchonete",https://restaurantguru.com.br/Parada-do-Sabor-Belo-Horizonte,Moderado (preço médio BRL 54-BRL 140)
882. Yummy Fine Burguer,https://restaurantguru.com.br/Yummy-Fine-Burguer-Belo-Horizonte,
